public,master,sp_MShelpmergeconflictcounts,P ,1,dbo
public,master,sp_MShelpmergeconflictpublications,P ,1,dbo
public,master,sp_MShelpmergedynamicsnapshotjob,P ,1,dbo
public,master,sp_MShelpmergeidentity,P ,1,dbo
public,master,sp_MShelpmergeschemaarticles,P ,1,dbo
public,master,sp_MShelpobjectpublications,P ,1,dbo
public,master,sp_MShelptranconflictcounts,P ,1,dbo
public,master,sp_MShelptranconflictpublications,P ,1,dbo
public,master,sp_MShelptype,P ,1,dbo
public,master,sp_MSindexspace,P ,1,dbo
public,master,sp_MSinit_subscription_agent,P ,1,dbo
public,master,sp_MSinitdynamicsubscriber,P ,1,dbo
public,master,sp_MSinsertbeforeimageclause,P ,1,dbo
public,master,sp_MSinsertcontents,P ,1,dbo
public,master,sp_MSinsertdeleteconflict,P ,1,dbo
public,master,sp_MSinserterrorlineage,P ,1,dbo
public,master,sp_MSinsertgenerationschemachanges,P ,1,dbo
public,master,sp_MSinsertgenhistory,P ,1,dbo
public,master,sp_MSinsertschemachange,P ,1,dbo
public,master,sp_MSisnonpkukupdateinconflict,P ,1,dbo
public,master,sp_MSispkupdateinconflict,P ,1,dbo
public,master,sp_MSkilldb,P ,1,dbo
public,master,sp_MSlocalizeinterruptedgenerations,P ,1,dbo
public,master,sp_MSlocktable,P ,1,dbo
public,master,sp_MSloginmappings,P ,1,dbo
public,master,sp_MSmakearticleprocs,P ,1,dbo
public,master,sp_MSmakeconflictinsertproc,P ,1,dbo
public,master,sp_MSmakeconflicttable,P ,1,dbo
public,master,sp_MSmakectsview,P ,1,dbo
public,master,sp_MSmakedynsnapshotvws,P ,1,dbo
public,master,sp_MSmakegeneration,P ,1,dbo
public,master,sp_MSmakeinsertproc,P ,1,dbo
public,master,sp_MSmakeselectproc,P ,1,dbo
public,master,sp_MSmakesystableviews,P ,1,dbo
public,master,sp_MSmaketempinsertproc,P ,1,dbo
public,master,sp_MSmakeupdateproc,P ,1,dbo
public,master,sp_MSmark_proc_norepl,P ,1,dbo
public,master,sp_MSmarkreplinfo,P ,1,dbo
public,master,sp_MSmarkschemaobject,P ,1,dbo
public,master,sp_MSmatchkey,P ,1,dbo
public,master,sp_MSmergesubscribedb,P ,1,dbo
public,master,sp_MSmergeupdatelastsyncinfo,P ,1,dbo
public,master,sp_MSobjectprivs,P ,1,dbo
public,master,sp_MSobjsearch,P ,1,dbo
public,master,sp_MSpost_auto_proc,P ,1,dbo
public,master,sp_MSprep_exclusive,P ,1,dbo
public,master,sp_MSprepare_mergearticle,P ,1,dbo
public,master,sp_MSpreparecleanup,P ,1,dbo
public,master,sp_MSproxiedmetadata,P ,1,dbo
public,master,sp_MSpub_adjust_identity,P ,1,dbo
public,master,sp_MSpublicationcleanup,P ,1,dbo
